target_word,ground_truth_ipa,actual_ipa,distance
01SSD1M,/ɛɡ/,æŋk,1.125
01SSD1M,/skweɹ/,ɡoʊɪŋɑp,3.2916666666666665
01SSD1M,/skʉl/,ʌʃkɪ,1.4166666666666667
04SSD2M,/jɛlo/,noʊɾoʊ,2.541666666666667
03SSD1F,/ɡʌʉn/,dʒʒaʊn,2.3749999999999996
01SSD1M,/iɹ/,jæ,0.4583333333333333
04SSD2M,/zɛbɹa/,sɛbʌ,1.0833333333333335
03SSD1F,/fɪʃɪn//fɪʃɪŋ/,sɛn,7.125
03SSD1F,/ɡʉ/,ɡɪt,1.2083333333333333
01SSD1M,/ðeɹ/,soʊ,0.4583333333333333
01SSD1M,/pikɪŋ/,bikɪnd,1.25
cleft_21M,/atʉl/,ɑtɪl,0.25
03SSD1F,/pɪɡ/,peɪt,1.25
03SSD1F,/fɛðəɹ/,sʌ,3.1666666666666665
03SSD1F,/wɔtʃʃ/,wʌs,2.1666666666666665
03SSD1F,/ɪŋ/,ɛn,0.25
01SSD1M,/pɪŋpɔŋ/,pŋɔŋk,1.875
03SSD1F,/dʒʒɪɹaf/,ɡoʊæ,3.666666666666666
02SSD1M,/ɹab/,ɡæp,0.4166666666666667
03SSD1F,/kip/,titt,1.3333333333333333
01SSD1M,/ɔɹɪndʒʒ/,ɔʌŋʃ,3.3749999999999996
03SSD1F,/ɹae/,waɪ,0.2916666666666667
cleft_28F,/atɪp/,aɪæ,1.375
03SSD1F,/lʌɡɪdʒʒ/,nɑtðæt,2.125
02SSD1M,/θɹi/,ʃi,1.0833333333333333
03SSD1F,/bʌɹd/,bʌtɛ,0.5833333333333333
cleft_21M,/atɪp/,ʌtsæʔ,1.4166666666666667
04SSD2M,/tɛle/,djæ,1.25
04SSD2M,/iɹ/,iɑ,0.4166666666666667
03SSD1F,/skweɹ/,ʃæ,3.1249999999999996
03SSD1F,/skʉl/,sɪlt,0.9999999999999999
04SSD2M,/ɹae/,laɪ,0.25
02SSD1M,/aɹo/,bæeɪt,2.5
cleft_28F,/aʃak/,ʌʃɑk,0.08333333333333333
cleft_21M,/akʌp/,ɑkɑlp,1.125
04SSD2M,/ʃip/,d,2.1666666666666665
03SSD1F,/hɛlɪkɔptəɹ/,hitɔttʌ,3.4166666666666665
04SSD2M,/lɛɡ/,æt,1.3333333333333333
01SSD1M,/dʒʒɪɹaf/,kjuæsʌ,2.416666666666667
03SSD1F,/ɔɹɪndʒʒ/,oʊɛdbts,0.8750000000000001
03SSD1F,/daɡəɹ/,ɡɛttʌ,1.3333333333333333
04SSD2M,/ðat/,sʌt,0.16666666666666666
02SSD1M,/ɹet/,ʃeɪt,1.3333333333333333
02SSD1M,/ɹɪŋ/,ʃŋ,1.3333333333333333
01SSD1M,/stɹɪŋ/,stuɪŋ,0.2916666666666667
04SSD2M,/pɪɡ/,bæŋk,1.2083333333333335
04SSD2M,/kwin/,ki,2.0
04SSD2M,/tiθ/,d,2.041666666666667
04SSD2M,/dʒʒam/,tɑm,2.0833333333333335
01SSD1M,/ɡɹoz/,keɪtikʌʌskɪkʌmʌz,12.333333333333332
03SSD1F,/θɪkəɹ/,sɛʔəntʌt,3.5
02SSD1M,/tʃʃeɹ/,tʃʃaɪlt,2.25
01SSD1M,/klas/,ɡʌlæs,1.0833333333333335
03SSD1F,/ɡɪde/,tɪdit,1.2916666666666667
04SSD2M,/ɛlɪfant/,æzɑt,3.2499999999999996
04SSD2M,/oɹ/,ɔ,1.0416666666666667
02SSD1M,/pʉɹ/,tuʌ,0.5
01SSD1M,/sɪzəɹz/,ʃizʌʃ,1.2916666666666667
04SSD2M,/θaŋkjʉ/,fʌŋk,2.208333333333333
02SSD1M,/ɹoɹ/,ʌ,2.041666666666667
01SSD1M,/taɹ/,kɔ,1.3333333333333335
03SSD1F,/tɪɡəɹ/,tɪdʒʒʌ,1.875
04SSD2M,/bʌɹd/,bɑt,1.125
03SSD1F,/det/,kʔʔt,1.5416666666666667
04SSD2M,/iɹi/,iɑɾi,1.2083333333333333
cleft_16M,/aʃɔk/,ʌʃʌlt,1.3333333333333333
04SSD2M,/θʌm/,sɔ,1.1666666666666667
cleft_28F,/asɪp/,ʌ,3.041666666666667
03SSD1F,/θaŋks/,s,4.0
02SSD1M,/iɹ/,jæ,0.4583333333333333
02SSD1M,/ɹae/,dʒʒɑ,1.75
04SSD2M,/tivi/,it,2.25
01SSD1M,/apʌl/,ɑθ,2.208333333333333
04SSD2M,/tɛlɪvɪʒɪn/,dʌɪtʌfæt,1.9583333333333333
03SSD1F,/ɡʌt/,t,2.0
04SSD2M,/sɔsɪdʒʒ/,tkɔsjɛs,2.083333333333333
01SSD1M,/ɹɪŋk/,ðŋk,1.2083333333333333
02SSD1M,/iɹe/,iʒi,0.33333333333333337
04SSD2M,/ʌmbəɹɛla//ʌmbɹɛla/,æbʌ,12.083333333333332
03SSD1F,/kʉt/,kɪ,1.2083333333333333
02SSD1M,/aɹo/,ɑkʃʌd,2.416666666666667
03SSD1F,/splaʃ/,uʌ,3.4583333333333335
04SSD2M,/bɪskɪt/,bɛsɛt,1.0833333333333335
04SSD2M,/ɡlʌv/,ɡɔ,2.083333333333333
04SSD2M,/hjʉmɪn/,humæt,1.2916666666666667
04SSD2M,/splaʃ/,spɑs,1.125
04SSD2M,/θɹi/,i,2.0
03SSD1F,/ɡlʌvz/,kʌ,3.041666666666667
01SSD1M,/ðeɹ/,oʊʌnædbæŋkst,9.375
04SSD2M,/pɔp/,bɔlp,1.0416666666666667
02SSD1M,/kaɹe/,kɑʒeɪ,1.3333333333333335
03SSD1F,/kɪtʃʃɪn/,sɛn,4.125
01SSD1M,/tʃʃɪkɪnkʌɹe/,tʃʃɪkɪnkʌli,0.20833333333333331
02SSD1M,/fɛðəɹ/,fætʌ,1.25
04SSD2M,/fɪʃɪŋ//fɪʃɪn/,ɛsn,7.124999999999999
03SSD1F,/θae/,aɪ,1.0833333333333333
04SSD2M,/fɛðəɹ/,s,4.125
04SSD2M,/jɛlo/,jænoʊ,1.2083333333333333
03SSD1F,/ɹɔkəɹ/,wʌkʌ,1.3333333333333335
01SSD1M,/kɹab/,ʌm,2.125
04SSD2M,/kɹab/,kɑ,2.041666666666667
03SSD1F,/tiθ/,ti,1.0
03SSD1F,/ʃae/,wʌseɪ,2.2500000000000004
04SSD2M,/fɹɔɡ/,sɔk,1.1666666666666667
03SSD1F,/fɪʃ/,soʊ,0.7916666666666666
03SSD1F,/dɪɡəɹ/,tɪdɡʌ,0.875
01SSD1M,/ʃip/,ʃibʌs,2.041666666666667
cleft_28F,/asoɹ/,ðæsʌwʌʔ,3.291666666666667
04SSD2M,/doɹ/,d,2.0
03SSD1F,/taeɡəɹ/,teɪktʌ,0.9583333333333333
01SSD1M,/bɹɛd/,æt,2.125
01SSD1M,/hɛlɪkɔptəɹ/,hfɛlʔtʌ,4.0
cleft_16M,/tʉ/,tu,0.041666666666666664
04SSD2M,/van/,n,2.0
02SSD1M,/dɹe/,ɡɹeɪt,2.208333333333333
cleft_28F,/aʃʉt/,aɪʃʊd,1.1666666666666667
01SSD1M,/ɹɔkəɹ/,wɔkʌp,0.625
04SSD2M,/il/,i,1.0
04SSD2M,/stɹɔbɛɹez/,stʌlb,4.458333333333333
cleft_28F,/asɔk/,ʌʃoʊlk,2.166666666666667
03SSD1F,/ɡost/,dus,1.2916666666666667
cleft_21M,/asi/,ʌsi,0.041666666666666664
cleft_16M,/atʃʃiɹ/,ʌki,3.25
04SSD2M,/ɔɹɪndʒʒ/,oɹænt,2.208333333333333
03SSD1F,/wɔtəɹ/,wʌtʌhæf,2.458333333333333
01SSD1M,/ɡɪɹlz/,ɡɑz,2.208333333333333
04SSD2M,/aɡa/,ʌkʌ,0.125
04SSD2M,/pip/,bi,1.0416666666666667
03SSD1F,/ðatwʌn/,ðæʔwʌaɪk,2.666666666666667
03SSD1F,/snek/,sk,2.0
04SSD2M,/aɹa/,ɑ,2.0416666666666665
04SSD2M,/ɹabɪt/,wɑbʌt,0.375
03SSD1F,/zɛbɹa/,sæpʌ,1.2083333333333335
03SSD1F,/bʌtəɹflae/,bʌʔdʌseɪd,1.9166666666666667
03SSD1F,/toɹ/,toʊlkulʌ,5.166666666666667
01SSD1M,/kaɹ/,kɔ,1.125
03SSD1F,/kɹab/,tuæf,0.6666666666666666
03SSD1F,/kwin/,tʃʃuŋ,1.9583333333333333
03SSD1F,/ðae/,ɹɛ,1.25
cleft_16M,/aʃi/,ʌhi,0.25
03SSD1F,/jʌke/,jɛppis,2.291666666666667
04SSD2M,/fɪʃ/,fɛ,1.0416666666666667
03SSD1F,/ʌmbəɹɛla/,ɑmðʌlʌ,2.3333333333333335
03SSD1F,/fɹɔɡ/,fɔt,1.25
04SSD2M,/ala/,ʌ,2.0416666666666665
03SSD1F,/zʉ/,si,0.20833333333333331
04SSD2M,/tɹen/,k,3.208333333333333
03SSD1F,/swɪŋ/,ʌʃuŋ,1.0
04SSD2M,/daemʌndɹɪŋ/,tmaɪnðeɪ,3.0
03SSD1F,/ʃip/,si,1.0833333333333333
03SSD1F,/pakəɹ/,bʌtʌ,1.3333333333333335
03SSD1F,/ɡoɹ//ɡoəɹ/,tʌ,5.291666666666666
02SSD1M,/ɡɪɹʌl//ɡɪɹl/,ɡoʊʃʌl,3.666666666666667
04SSD2M,/pɛp/,bɛt,0.16666666666666666
01SSD1M,/sɪkstin/,ætstind,2.0833333333333335
cleft_21M,/akoɹ/,ʌkoɹ,0.041666666666666664
04SSD2M,/tʉθbɹʌʃ/,tubɑs,2.208333333333334
03SSD1F,/taktɪk/,t,5.0
03SSD1F,/bʌɡe/,bʌti,0.2916666666666667
04SSD2M,/aʃa/,ʌsʌ,0.16666666666666666
04SSD2M,/kaɹ/,kʌ,1.0416666666666667
04SSD2M,/odʒʒo/,oʊtoʊ,1.1666666666666665
