target_word,ground_truth_ipa,actual_ipa,distance
04SSD2M,[ijʌ],ja,1.0416666666666667
04SSD2M,[kʃkɔʃɪ̽z],skɑɹfeɪs,2.4583333333333335
04SSD2M,[taemʌindʌiŋ͡n],taɪmmaɪn,4.291666666666666
03SSD1F,[sae],sɛvən,2.208333333333333
04SSD2M,[tip],dip,0.041666666666666664
04SSD2M,[fɪ̽θ],feɪs,1.0833333333333333
02SSD1M,[tʃʃɛʌ],tʃʃaʊ,0.25
04SSD2M,[lɛd],lɛts,1.0416666666666667
03SSD1F,[ʂwas],flæʃ,0.6666666666666666
cleft_21M,[at͋ɪ̽p],ətæk,0.375
02SSD1M,[fɛdʌ],fɑðəɹ,1.2916666666666667
04SSD2M,[wabɪ̽t],wɒtbɪt,1.0416666666666667
03SSD1F,[ɔhɬɪ̽dnz],oʊsleɪmi,2.458333333333333
04SSD2M,[q'fan],faɪv,1.0833333333333333
01SSD1M,[ɛɡ],ænd,1.2916666666666665
04SSD2M,[zɛba],sɛpa,0.08333333333333333
03SSD1F,[wae],waɪ,0.08333333333333333
03SSD1F,[paʔtʌ],tɹæktəɹ,2.375
01SSD1M,[ɔɹɪŋɡʃ],əm,4.208333333333334
01SSD1M,[wɔkɐ],wɑɾəɹ,1.6666666666666667
04SSD2M,[tivti],tɪt,2.041666666666667
04SSD2M,[bɔp],pɑp,0.20833333333333331
04SSD2M,[kɑ],ɡoʊ,1.1666666666666667
03SSD1F,[wɔʔkʌɹ],kʌt,3.25
01SSD1M,[hɪ̽ʔstin],tɛstɪŋ,1.5416666666666667
04SSD2M,[aɽa],ɑ,2.0416666666666665
01SSD1M,[stwɪ̽ŋ],ʂtoɛtə,1.5833333333333335
cleft_21M,[akoᵊɹ],əkɑɹ,0.20833333333333331
02SSD1M,[kaʒɛɪ],kætʃʃ,1.0416666666666667
03SSD1F,[fɪ̽sɪ̽n],fæst[music],4.458333333333334
03SSD1F,[faʔwʌn͡m],ðætwʌn,1.5416666666666667
03SSD1F,[lʌdɛdz],ðæt,3.2083333333333335
03SSD1F,[wɔʔ()tʌɹ],wɑt,3.166666666666667
03SSD1F,[jʌʔt͆e],jɛp,2.208333333333333
cleft_16M,[ɐçi],əhɛm,1.2916666666666665
01SSD1M,[ɡoz],ɡɛɾɪŋkloʊs,7.041666666666667
02SSD1M,[ʒae],ja,1.25
02SSD1M,[lʒab],ɪtsə,1.3333333333333333
04SSD2M,[tɛɰedɪ̽vɪ],ʒalɛtəfɛʁ,1.9583333333333333
03SSD1F,[bʌɟɡə],ɑ,4.083333333333333
04SSD2M,[ten],tɛn,0.041666666666666664
02SSD1M,[pʉʌ],tyɐ,0.24999999999999997
02SSD1M,[ʒɛɪts],teɪk,1.4583333333333335
04SSD2M,[kap],klʌb,1.0833333333333335
04SSD2M,[iʌɽi],ɹili,0.5416666666666666
cleft_21M,[akʌp],aɪ<couɡh>,3.291666666666667
03SSD1F,[fants],væns,1.0833333333333333
cleft_21M,[as͋i],aɪsi,1.0
04SSD2M,[aka],ɑkʃəɾɑ,3.0833333333333335
01SSD1M,[ijʌ],ja,1.0416666666666667
04SSD2M,[ɭɛɻo],lɛɹi,0.41666666666666663
01SSD1M,[apəl̰],fæstəɹ,2.3750000000000004
04SSD2M,[fɔk],fɹɑɡ,1.2083333333333335
04SSD2M,[kɥin],kwin,0.125
04SSD2M,[aða],ɑ,2.0416666666666665
03SSD1F,[kʉk],kæt,0.45833333333333337
03SSD1F,[fɪ̽ʔtʃʃə],ðæt,4.333333333333334
cleft_16M,[a̰hçɔkʼ],ɑʃʌt,1.5833333333333333
01SSD1M,[pɪ̽ŋq'pɔŋq'],pɪŋ,5.0
04SSD2M,[doɐ],duo,0.16666666666666666
03SSD1F,[tco()koɐ],kul,3.375
04SSD2M,[ijo],io,1.0
04SSD2M,[tʉbʌs],tuplʌs,1.0833333333333333
04SSD2M,[pɛb],dɛ,1.1666666666666667
03SSD1F,[sek'],fit,0.375
02SSD1M,[dlʒɛɪ],oʊkeɪ,1.1666666666666667
01SSD1M,[¡hβab],haɪ,1.3333333333333333
02SSD1M,[aʒo],haɪdʒʒuliə,7.083333333333333
01SSD1M,[k'weɐ],təmɔɹoʊ,3.6666666666666665
01SSD1M,[kɑɪ],soʊ,0.5
04SSD2M,[fɛʌ],vaɹmt,2.5
03SSD1F,[dlʌvz],dʒʒənʌf,2.7083333333333335
04SSD2M,[bɪ̽ɡ],bɪɡ,0.0
04SSD2M,[tif],tiθ,0.16666666666666666
04SSD2M,[oto],utu,0.16666666666666666
03SSD1F,[fae],tɹaɪ,1.2916666666666665
03SSD1F,[tswea],ʃʊəɹ,1.7083333333333333
04SSD2M,[tam],tɑm,0.041666666666666664
04SSD2M,[faŋkʉ],faɪntu,1.4583333333333333
04SSD2M,[fi],fi,0.0
03SSD1F,[tɪdəɹ],tədeɪ,0.41666666666666663
02SSD1M,[ʒɪŋ],hɛd,0.5833333333333334
01SSD1M,[ɢɑz],dʒʒʌst,3.291666666666667
cleft_16M,[tʉ],soʊ,1.2083333333333333
03SSD1F,[fɛlʌ],stɪl,1.1666666666666665
03SSD1F,[dɪdəɹ],tɑdɑ,1.375
02SSD1M,[ɡɪ̽ʝʌl],kæʒəl,0.375
cleft_28F,[aθoᵊɹ],ðætswʌt,3.4166666666666665
03SSD1F,[ɡeʔ()dᵊɡɛʔ()det],kɛkɛkɛ,4.333333333333332
03SSD1F,[swɪ̽n],sʌn,1.125
03SSD1F,[fae],haɪ,0.2916666666666667
01SSD1M,[tɒɪ],kʌm,0.625
03SSD1F,[hɛlətɔʔtʌ],hɛləkɑptəɹ,1.6666666666666665
04SSD2M,[asa],aɪsɔ,1.125
01SSD1M,[ʃip͋],θɪŋk,1.2916666666666667
04SSD2M,[bɪsɪ̽t],bɹɛkfəst,3.2500000000000004
03SSD1F,[wɔʔs],vɔk,1.4583333333333335
04SSD2M,[ɔɻɪndʒʒ͋],oɹəndʒʒ,0.25
03SSD1F,[ɟoɐ],tuo,0.375
03SSD1F,[tip],tɪp,0.041666666666666664
03SSD1F,[ʌmbəʋɛlɐ],ʌnbəlivəbəl,3.75
03SSD1F,[ɡəwaf],dɹoʊv,0.9583333333333333
02SSD1M,[ijʌ],jæ,1.0833333333333333
03SSD1F,[kɪ̽ʔsɪ̽n͡m],tɛtsuoʊ,1.5416666666666667
03SSD1F,[tʃʃwin],dɹimɪŋ,1.3333333333333335
01SSD1M,[ʃɪzɐz],ʃiz,2.0416666666666665
04SSD2M,[spas],ʃpas,0.08333333333333333
